UserID,.net,ajax,android,arrays,asp.net,asp.net-mvc,c,c#,c++,css,django,html,ios,iphone,java,javascript,jquery,json,linux,mysql,objective-c,php,python,regex,ruby,ruby-on-rails,sql,sql-server,wpf,xml
2642059,0,0,0,22,0,0,24,0,185,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,0,0,0,0,0,0
26428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
2646569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2648,0,4,0,0,0,0,0,0,0,4,0,6,0,0,23,20,10,7,0,8,0,0,0,3,0,0,6,0,0,0
2649661,0,4,0,6,0,0,0,0,0,12,1,22,0,0,0,36,49,3,0,2,0,14,0,0,1,0,0,0,0,2
2658159,0,1,0,0,2,3,0,3,0,3,0,8,0,0,0,14,5,1,0,0,0,0,0,1,0,0,0,0,0,0
2659313,0,0,2,30,0,0,134,0,144,0,0,0,0,0,7,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0
266143,61,0,0,9,56,43,0,300,0,0,0,4,0,0,0,0,0,2,0,2,0,8,0,2,0,0,3,6,4,9
2661653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2662489,0,30,2,10,2,0,0,4,0,7,0,70,0,0,115,76,37,9,0,43,0,134,0,2,0,0,24,2,0,7
266304,0,0,0,0,0,0,3,0,0,0,0,0,0,0,22,0,0,0,8,0,0,3,0,7,0,0,357,0,0,15
2668226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267269,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2677179,0,1,9,0,0,0,0,0,0,0,0,0,72,20,1,8,7,4,0,0,46,1,0,0,0,0,0,0,0,0
267887,0,1,0,0,0,0,0,0,0,2,48,1,1,0,0,8,4,0,0,0,0,0,27,0,0,0,0,0,0,0
2680216,0,0,0,0,0,0,0,0,0,376,0,280,0,0,0,65,89,0,0,1,0,2,0,0,0,0,0,0,0,0
2683146,0,0,1,4,0,0,0,0,0,2,0,3,0,0,57,3,1,0,0,19,0,11,0,5,0,0,6,0,0,1
268733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2693551,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0
2705907,0,0,1,1,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2708650,0,0,0,4,0,0,0,0,0,0,0,1,173,12,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0
27109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2711488,0,0,0,9,0,0,2,0,0,0,0,0,0,0,433,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2
271475,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,57,22,0,0,0,1
2723864,0,2,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2742582,0,0,0,1,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2744161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27535,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,25,20,0,0
2756719,0,0,0,15,0,0,35,0,485,0,0,0,0,0,6,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0
27580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276052,0,0,6,10,0,0,0,0,3,0,0,0,0,0,183,0,0,2,0,0,0,2,2,6,0,0,0,0,0,1
276101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2761425,0,3,0,5,0,0,0,0,0,13,0,14,1,1,0,38,27,5,0,8,0,27,0,2,0,0,3,0,0,0
2763256,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2767755,0,0,0,167,0,0,0,0,0,0,0,10,0,0,0,3,0,15,0,4,0,0,4,41,890,194,4,0,0,9
2772643,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2780711,0,0,0,0,0,0,0,0,0,2,0,7,0,0,1,7,2,1,0,8,0,27,0,2,0,0,0,0,0,1
27862,0,0,0,0,0,0,0,0,0,11,0,11,0,0,1,20,1,0,0,0,0,0,0,2,0,0,1,0,0,0
27929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279627,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,48,1,0,0,0,0,0,0
2802040,0,0,0,0,0,0,0,0,0,494,0,329,0,0,0,38,41,0,0,0,0,2,0,0,0,0,0,0,0,0
28169,0,0,0,62,0,0,797,0,107,0,0,0,0,0,7,0,0,0,47,0,0,0,37,0,0,0,0,0,0,0
2822004,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,29,0,0,0,0,0,0,0
2822606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2833965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2839891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284240,179,0,0,69,290,18,0,1189,0,0,0,13,0,0,0,0,0,0,0,30,0,0,0,37,0,0,253,185,7,0
2844319,0,0,0,206,0,0,0,0,0,4,0,30,0,0,0,7,5,28,3,54,0,635,0,27,0,0,18,0,0,6
2846483,5,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,1
2849491,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2851929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285587,0,3,0,11,0,0,0,0,0,0,0,4,0,0,0,3,0,5,0,201,0,373,0,4,0,0,59,2,0,1
2861312,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2862892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2867928,0,0,0,22,0,0,0,0,0,3,28,3,0,0,0,5,2,3,8,0,0,2,482,59,0,0,3,0,0,0
286802,0,0,9,0,0,0,8,5,1,0,0,0,9,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0
286871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
287047,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2877241,0,0,0,327,0,0,580,20,2012,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
288032,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,1,1,1,0,0,2,0,1,8,7,2,0,0,0
28804,0,0,0,3,0,0,0,0,0,0,20,0,11,0,2,0,0,1,2,2,21,1,33,1,4,4,2,0,0,0
2887133,0,0,0,0,1,0,0,0,0,293,0,196,0,1,0,61,99,0,0,0,0,3,0,0,0,0,0,0,0,0
2893413,0,10,0,23,0,0,0,0,0,7,0,27,0,0,0,38,80,9,3,401,0,216,0,5,0,0,148,4,0,3
2893712,0,3,2,7,0,0,0,0,3,8,0,17,0,0,0,26,10,0,1,4,0,33,0,2,1,0,2,0,0,0
290085,0,0,0,0,0,0,0,6,0,1,0,9,0,0,13,8,0,1,0,0,0,4,7,8,0,0,0,0,0,168
290394,0,0,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,79,3,1,0,0,0
2905195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2908989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2910521,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
2920787,0,0,0,1,6,1,0,10,0,1,0,2,0,0,0,21,3,1,0,0,0,0,0,0,0,1,0,0,1,0
292291,0,0,1,0,0,0,0,0,0,1,0,1,0,0,9,6,2,0,0,0,0,0,0,3,0,0,0,0,0,0
2934820,1,1,0,1,11,0,0,7,0,1,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,3,2,0,0
29407,28,35,0,7,77,156,0,176,0,0,0,20,0,0,0,69,57,19,0,0,0,0,0,0,0,0,2,0,0,7
295302,0,0,0,0,3,2,0,1,0,5,0,5,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0
2959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2966326,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296861,20,1,0,0,255,42,0,152,0,20,0,23,0,0,0,28,13,0,0,4,0,0,0,0,0,0,17,13,0,0
2970186,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2972,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
298406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
298575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298624,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,1,0,0
298661,0,0,0,7,0,0,7,2,131,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2987066,6,0,3,2,2,0,0,146,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,34,2
2988,0,0,0,13,0,0,2,2,0,0,0,0,0,0,8,7,0,3,2,0,0,1,3,3,199,25,0,0,0,0
299509,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299871,0,2,1,1,0,0,0,0,0,0,0,0,3,0,0,8,0,1,0,0,1,6,0,0,0,0,0,0,0,0
3001736,22,49,0,70,61,0,0,185,0,132,0,315,0,0,28,965,690,34,0,8,0,91,0,353,0,0,10,3,0,3
3005105,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,1,0,0,0,0,31,35,2,2,0,0
3009513,0,0,0,0,0,0,0,0,0,40,0,38,0,0,0,22,23,1,0,0,0,3,0,0,0,0,0,0,0,1
3010968,203,0,0,129,71,77,0,2144,7,0,0,0,0,0,10,0,12,7,0,15,0,0,0,42,0,0,45,16,14,151
3013861,0,1,0,0,0,0,0,0,0,14,0,22,0,0,0,14,14,0,0,6,0,28,0,0,0,0,0,0,0,0
3016153,4,0,0,5,0,0,0,13,0,4,0,38,0,0,12,2,2,3,0,0,0,5,0,8,0,0,5,0,0,650
302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3021830,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,1,2,0,0
3025852,0,1,0,0,6,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302677,5,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53,0
3029202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3030305,0,0,0,22,0,0,0,0,0,0,0,0,0,0,4,0,0,0,101,2,0,4,158,50,0,0,0,0,0,3
3035830,0,1,0,4,0,0,0,0,0,2,0,1,0,0,0,10,3,2,2,5,0,6,1,12,96,59,0,0,0,0
304151,0,0,17,0,0,0,0,0,0,0,0,0,0,0,19,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0
3043,25,0,0,13,39,5,0,121,0,3,0,2,0,0,0,0,0,0,0,41,0,0,0,0,0,0,128,90,0,0
30461,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
304725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30618,0,0,0,1,0,0,0,0,0,0,0,1,27,6,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0
306297,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306374,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30674,30,1,0,0,6,2,0,29,0,0,0,0,6,2,0,2,1,3,0,0,0,0,0,0,0,0,3,5,0,2
307,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3074560,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3079266,0,0,0,0,0,0,10,1,1,0,0,0,0,0,14,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0
3079969,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,0,2,0,0,0,0,0,0,0,0
3093378,0,0,0,26,0,0,14,0,275,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
3095779,7,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309925,0,0,7,2,0,0,0,0,0,0,0,0,238,58,0,6,0,5,0,0,88,0,0,0,0,2,0,0,0,0
3109182,0,1,0,12,0,0,0,0,0,4,0,4,0,0,0,4,3,6,0,2,0,0,0,7,156,86,2,0,0,0
311304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3116989,0,1,0,1,0,0,0,0,0,5,0,9,0,1,3,16,5,0,0,0,0,1,0,2,0,0,1,0,0,0
3131147,0,0,18,12,0,0,1,39,0,0,0,0,0,0,39,0,0,0,0,146,0,18,0,0,0,0,94,14,3,0
3138436,0,0,0,11,0,0,1,0,0,10,0,18,0,0,0,96,0,0,0,0,0,1,0,1,0,0,0,0,0,1
314166,0,0,0,88,0,0,0,0,0,21,0,19,0,0,0,14,3,6,4,0,0,0,0,73,668,81,2,0,0,0
315228,0,0,22,56,0,0,18,0,10,0,0,0,0,0,490,5,0,3,31,83,0,10,13,19,0,0,72,17,0,5
3155639,0,4,0,3,0,0,2,0,0,47,0,44,0,0,0,94,50,2,0,4,1,31,6,4,0,0,1,0,0,0
31569,1,0,0,0,1,4,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
31610,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,1,0,0,0,0,1,0,2,2,0,0,0,0
316469,0,0,0,0,0,0,1,0,2,2,0,4,66,22,0,1,1,0,0,1,12,4,0,0,0,0,0,0,0,0
31671,0,1,0,10,1,0,3,0,1,9,0,14,0,0,3,67,26,0,1,0,0,9,5,6,5,1,0,0,0,1
317052,0,0,0,0,0,0,0,1,0,0,0,5,0,0,2,2,0,0,0,0,0,1,2,4,0,0,0,0,0,129
3171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318425,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3184475,0,0,3,3,0,0,0,2,0,0,0,1,0,0,57,0,0,0,0,4,0,0,5,2,5,0,39,47,0,2
3204212,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,5,1,0,3,8,0,8,0,3,25,11,9,0,0,1
3207,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
3208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3215056,0,1,0,0,0,0,5,1,10,0,0,0,0,0,0,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0
321697,0,0,221,2,0,0,0,0,0,0,0,0,0,0,57,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5
321946,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
321973,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
3244439,0,2,25,0,0,0,0,0,0,0,0,2,0,0,4,8,6,1,0,0,0,11,0,0,0,0,0,0,0,0
324584,0,0,0,129,0,0,0,0,0,2,0,16,0,0,0,7,2,3,0,90,0,577,0,8,0,2,16,2,0,0
3249477,0,0,559,0,0,0,3,0,0,0,0,7,0,0,133,2,0,10,0,3,0,3,0,0,0,0,4,0,0,21
3250829,0,0,3,32,0,0,0,0,11,0,0,0,0,0,18,0,0,0,0,0,0,0,19,2,0,0,0,0,0,0
3252679,1,0,0,1,0,0,0,5,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0
325418,0,0,0,1,0,0,0,0,0,8,0,8,0,0,0,19,10,2,0,0,0,1,0,2,0,0,0,0,0,0
3257273,0,0,0,0,0,0,0,0,0,0,0,0,24,6,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0
3258812,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
32772,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0,0,0
3284936,0,0,0,1,0,0,0,0,0,5,0,3,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0
3287204,0,0,97,0,0,0,0,0,0,0,0,0,0,0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3293881,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
3297613,30,0,7,9,17,0,0,191,7,5,0,45,8,0,244,274,43,11,147,0,7,304,361,2153,41,7,5,0,0,22
330315,0,0,0,9,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,44,0,0,0,5,0,0,436,31,0,0
33046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33213,2,0,0,1,0,0,0,3,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3332383,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3333,0,0,0,0,0,0,0,0,0,1,7,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
333566,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3339295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3342901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3349551,2,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,43,0,8,0,2,0,0,351,484,0,6
3354539,0,1,0,0,0,0,0,0,0,0,6,2,0,0,0,8,10,0,0,0,0,0,4,2,0,0,0,0,0,0
335858,59,0,0,222,18,0,494,429,478,0,0,0,160,0,661,0,0,0,0,59,209,0,0,69,0,0,196,63,0,0
3362,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3363019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0
3367144,0,0,0,0,0,0,1,0,0,3,0,3,0,0,0,7,0,1,2,0,0,0,0,0,0,0,0,0,0,0
33690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33708,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3382670,9,0,0,0,0,0,0,16,14,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
338665,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,2,1,0,0,1,0,17,0,0,0,0,0,0,0,0
3386779,0,2,0,0,0,0,0,0,0,1,0,4,0,0,0,10,5,0,0,4,0,13,0,0,0,0,1,0,0,0
3396911,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0
341251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,6,4,0,1
341583,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,1,1,0,0,0,0,0,0,1,14,0,0,0,0
3418066,0,0,19,12,0,0,0,0,0,0,0,0,633,78,7,0,0,13,0,0,235,0,0,0,0,0,0,0,0,0
3418619,0,0,0,1,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
3419311,0,0,1,0,0,0,0,0,0,0,0,0,15,9,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
341994,0,0,0,24,0,0,0,0,0,0,0,0,884,103,0,0,0,0,0,0,562,0,0,0,14,0,0,0,0,0
34211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342235,0,0,0,0,0,0,0,0,0,2,0,0,0,0,31,9,3,9,0,0,0,0,0,0,3,3,0,0,0,0
3425360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3425536,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34258,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
3427023,0,0,0,3,0,0,4,0,23,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342852,0,1,0,4,0,0,0,0,0,0,0,0,0,0,37,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
3433752,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3436942,3,4,7,6,5,19,2,35,2,65,0,49,0,0,11,8,29,2,1,8,0,2,0,0,0,0,8,2,0,0
34397,59,7,7,8,29,19,12,265,13,17,0,38,0,0,85,164,23,15,5,9,0,8,0,5,0,0,5,3,18,0
344949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,6,0,0,0,0,44,22,0,0
345031,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,1,0,1,1,3,0,56,0,15,0,0,0,0,0,0
34509,0,0,0,1,0,0,3,0,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3453428,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,4,4,0,0,1,0,5,0,0,0,0,0,0,0,0
34537,5,0,1,0,0,0,2,2,14,3,0,3,0,0,1,2,2,0,2,0,0,0,0,2,0,0,1,0,0,0
3461718,0,0,0,0,0,0,0,0,0,0,0,2,40,5,0,3,3,3,0,3,24,5,0,0,0,0,0,0,0,0
346977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
3475724,0,0,0,1,0,0,0,0,0,1,0,2,23,3,0,2,2,0,0,0,24,0,0,0,0,0,0,0,0,0
3481357,0,0,2,0,0,0,0,1,0,0,28,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
348545,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,14,0,0,0,0,0,0,0
350087,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,28,5,5,0,3,0,0,0,0,52,179,1,0,0,0
3512539,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
3518452,0,3,0,4,0,0,0,0,0,37,43,30,0,0,0,18,20,0,0,6,0,88,26,1,0,0,2,0,0,2
352765,0,0,0,0,1,0,0,0,0,5,0,10,0,0,0,16,6,0,0,3,0,8,0,2,0,0,0,0,0,1
3528101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3532467,0,0,45,0,0,0,0,0,0,0,0,0,2,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
353616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3538012,62,0,3,14,10,3,0,410,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,24,3
35478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3549629,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3554075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3556874,0,6,6,4,0,0,0,0,0,21,0,20,0,0,0,104,60,3,0,4,0,4,0,0,0,0,0,0,0,0
3557657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3559349,20,63,0,4,102,520,0,301,0,27,0,54,0,0,0,135,215,23,0,2,0,6,0,0,0,0,8,4,0,0
356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
